GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1500000US471570117001,471570117001,"Block Group 1, Census Tract 117, Shelby County, Tennessee",1641,273
1500000US471570118001,471570118001,"Block Group 1, Census Tract 118, Shelby County, Tennessee",1213,452
1500000US471570118002,471570118002,"Block Group 2, Census Tract 118, Shelby County, Tennessee",1261,579
1500000US471570118003,471570118003,"Block Group 3, Census Tract 118, Shelby County, Tennessee",2208,683
1500000US471570118004,471570118004,"Block Group 4, Census Tract 118, Shelby County, Tennessee",878,243
1500000US471570201011,471570201011,"Block Group 1, Census Tract 201.01, Shelby County, Tennessee",1107,246
1500000US471570201012,471570201012,"Block Group 2, Census Tract 201.01, Shelby County, Tennessee",468,203
1500000US471570201013,471570201013,"Block Group 3, Census Tract 201.01, Shelby County, Tennessee",1017,356
1500000US471570201014,471570201014,"Block Group 4, Census Tract 201.01, Shelby County, Tennessee",1892,534
1500000US471570201021,471570201021,"Block Group 1, Census Tract 201.02, Shelby County, Tennessee",1792,214
1500000US471570201022,471570201022,"Block Group 2, Census Tract 201.02, Shelby County, Tennessee",991,239
1500000US471570202101,471570202101,"Block Group 1, Census Tract 202.10, Shelby County, Tennessee",1234,576
1500000US471570202102,471570202102,"Block Group 2, Census Tract 202.10, Shelby County, Tennessee",1680,634
1500000US471570202103,471570202103,"Block Group 3, Census Tract 202.10, Shelby County, Tennessee",1920,570
1500000US471570202104,471570202104,"Block Group 4, Census Tract 202.10, Shelby County, Tennessee",1039,289
1500000US471570202211,471570202211,"Block Group 1, Census Tract 202.21, Shelby County, Tennessee",978,282
1500000US471570202212,471570202212,"Block Group 2, Census Tract 202.21, Shelby County, Tennessee",2064,367
1500000US471570202221,471570202221,"Block Group 1, Census Tract 202.22, Shelby County, Tennessee",1800,273
1500000US471570202222,471570202222,"Block Group 2, Census Tract 202.22, Shelby County, Tennessee",1507,387
1500000US471570203001,471570203001,"Block Group 1, Census Tract 203, Shelby County, Tennessee",1787,504
1500000US471570203002,471570203002,"Block Group 2, Census Tract 203, Shelby County, Tennessee",1861,439
1500000US471570203003,471570203003,"Block Group 3, Census Tract 203, Shelby County, Tennessee",1668,316
1500000US471570204001,471570204001,"Block Group 1, Census Tract 204, Shelby County, Tennessee",281,98
1500000US471570204002,471570204002,"Block Group 2, Census Tract 204, Shelby County, Tennessee",1166,178
1500000US471570205111,471570205111,"Block Group 1, Census Tract 205.11, Shelby County, Tennessee",1182,261
1500000US471570205112,471570205112,"Block Group 2, Census Tract 205.11, Shelby County, Tennessee",1125,285
1500000US471570205121,471570205121,"Block Group 1, Census Tract 205.12, Shelby County, Tennessee",1975,562
1500000US471570205122,471570205122,"Block Group 2, Census Tract 205.12, Shelby County, Tennessee",618,262
1500000US471570205123,471570205123,"Block Group 3, Census Tract 205.12, Shelby County, Tennessee",1750,517
1500000US471570205124,471570205124,"Block Group 4, Census Tract 205.12, Shelby County, Tennessee",797,207
1500000US471570205211,471570205211,"Block Group 1, Census Tract 205.21, Shelby County, Tennessee",1340,412
1500000US471570205212,471570205212,"Block Group 2, Census Tract 205.21, Shelby County, Tennessee",1562,434
1500000US471570205213,471570205213,"Block Group 3, Census Tract 205.21, Shelby County, Tennessee",984,285
1500000US471570205231,471570205231,"Block Group 1, Census Tract 205.23, Shelby County, Tennessee",1884,359
1500000US471570205232,471570205232,"Block Group 2, Census Tract 205.23, Shelby County, Tennessee",1544,404
1500000US471570205241,471570205241,"Block Group 1, Census Tract 205.24, Shelby County, Tennessee",1046,306
1500000US471570205242,471570205242,"Block Group 2, Census Tract 205.24, Shelby County, Tennessee",2441,414
1500000US471570205243,471570205243,"Block Group 3, Census Tract 205.24, Shelby County, Tennessee",744,229
1500000US471570205311,471570205311,"Block Group 1, Census Tract 205.31, Shelby County, Tennessee",1000,403
1500000US471570205312,471570205312,"Block Group 2, Census Tract 205.31, Shelby County, Tennessee",1859,634
1500000US471570205313,471570205313,"Block Group 3, Census Tract 205.31, Shelby County, Tennessee",3524,805
1500000US471570205321,471570205321,"Block Group 1, Census Tract 205.32, Shelby County, Tennessee",1419,467
1500000US471570205322,471570205322,"Block Group 2, Census Tract 205.32, Shelby County, Tennessee",1389,432
1500000US471570205323,471570205323,"Block Group 3, Census Tract 205.32, Shelby County, Tennessee",2031,448
1500000US471570205324,471570205324,"Block Group 4, Census Tract 205.32, Shelby County, Tennessee",633,156
1500000US471570205411,471570205411,"Block Group 1, Census Tract 205.41, Shelby County, Tennessee",1289,382
1500000US471570205412,471570205412,"Block Group 2, Census Tract 205.41, Shelby County, Tennessee",1978,486
1500000US471570205413,471570205413,"Block Group 3, Census Tract 205.41, Shelby County, Tennessee",2024,485
1500000US471570205421,471570205421,"Block Group 1, Census Tract 205.42, Shelby County, Tennessee",1369,478
1500000US471570205422,471570205422,"Block Group 2, Census Tract 205.42, Shelby County, Tennessee",2318,516
1500000US471570205423,471570205423,"Block Group 3, Census Tract 205.42, Shelby County, Tennessee",766,379
1500000US471570205424,471570205424,"Block Group 4, Census Tract 205.42, Shelby County, Tennessee",856,591
1500000US471570206101,471570206101,"Block Group 1, Census Tract 206.10, Shelby County, Tennessee",888,257
1500000US471570206102,471570206102,"Block Group 2, Census Tract 206.10, Shelby County, Tennessee",1647,359
1500000US471570206103,471570206103,"Block Group 3, Census Tract 206.10, Shelby County, Tennessee",1069,292
1500000US471570206211,471570206211,"Block Group 1, Census Tract 206.21, Shelby County, Tennessee",1062,471
1500000US471570206212,471570206212,"Block Group 2, Census Tract 206.21, Shelby County, Tennessee",1480,374
1500000US471570206213,471570206213,"Block Group 3, Census Tract 206.21, Shelby County, Tennessee",489,295
1500000US471570206214,471570206214,"Block Group 4, Census Tract 206.21, Shelby County, Tennessee",1336,321
1500000US471570206215,471570206215,"Block Group 5, Census Tract 206.21, Shelby County, Tennessee",2546,509
1500000US471570206221,471570206221,"Block Group 1, Census Tract 206.22, Shelby County, Tennessee",1312,302
1500000US471570206222,471570206222,"Block Group 2, Census Tract 206.22, Shelby County, Tennessee",1941,282
1500000US471570206223,471570206223,"Block Group 3, Census Tract 206.22, Shelby County, Tennessee",799,205
1500000US471570206321,471570206321,"Block Group 1, Census Tract 206.32, Shelby County, Tennessee",2874,419
1500000US471570206322,471570206322,"Block Group 2, Census Tract 206.32, Shelby County, Tennessee",1505,269
1500000US471570206323,471570206323,"Block Group 3, Census Tract 206.32, Shelby County, Tennessee",909,283
1500000US471570206331,471570206331,"Block Group 1, Census Tract 206.33, Shelby County, Tennessee",1395,315
1500000US471570206332,471570206332,"Block Group 2, Census Tract 206.33, Shelby County, Tennessee",1899,357
1500000US471570206341,471570206341,"Block Group 1, Census Tract 206.34, Shelby County, Tennessee",1393,190
1500000US471570206342,471570206342,"Block Group 2, Census Tract 206.34, Shelby County, Tennessee",1567,239
1500000US471570206351,471570206351,"Block Group 1, Census Tract 206.35, Shelby County, Tennessee",1568,228
1500000US471570206352,471570206352,"Block Group 2, Census Tract 206.35, Shelby County, Tennessee",1311,196
1500000US471570206421,471570206421,"Block Group 1, Census Tract 206.42, Shelby County, Tennessee",5343,605
1500000US471570206422,471570206422,"Block Group 2, Census Tract 206.42, Shelby County, Tennessee",3513,598
1500000US471570206431,471570206431,"Block Group 1, Census Tract 206.43, Shelby County, Tennessee",1549,466
1500000US471570206432,471570206432,"Block Group 2, Census Tract 206.43, Shelby County, Tennessee",1515,401
1500000US471570206433,471570206433,"Block Group 3, Census Tract 206.43, Shelby County, Tennessee",4117,850
1500000US471570206434,471570206434,"Block Group 4, Census Tract 206.43, Shelby County, Tennessee",1187,375
1500000US471570206441,471570206441,"Block Group 1, Census Tract 206.44, Shelby County, Tennessee",4257,703
1500000US471570206442,471570206442,"Block Group 2, Census Tract 206.44, Shelby County, Tennessee",2148,517
1500000US471570206443,471570206443,"Block Group 3, Census Tract 206.44, Shelby County, Tennessee",2472,476
1500000US471570206511,471570206511,"Block Group 1, Census Tract 206.51, Shelby County, Tennessee",1602,525
1500000US471570206512,471570206512,"Block Group 2, Census Tract 206.51, Shelby County, Tennessee",863,395
1500000US471570206513,471570206513,"Block Group 3, Census Tract 206.51, Shelby County, Tennessee",2741,834
1500000US471570206514,471570206514,"Block Group 4, Census Tract 206.51, Shelby County, Tennessee",1201,456
1500000US471570206515,471570206515,"Block Group 5, Census Tract 206.51, Shelby County, Tennessee",1023,605
1500000US471570206521,471570206521,"Block Group 1, Census Tract 206.52, Shelby County, Tennessee",1844,405
1500000US471570206522,471570206522,"Block Group 2, Census Tract 206.52, Shelby County, Tennessee",1428,311
1500000US471570206523,471570206523,"Block Group 3, Census Tract 206.52, Shelby County, Tennessee",2180,459
1500000US471570207001,471570207001,"Block Group 1, Census Tract 207, Shelby County, Tennessee",1175,232
1500000US471570207002,471570207002,"Block Group 2, Census Tract 207, Shelby County, Tennessee",1375,185
1500000US471570208101,471570208101,"Block Group 1, Census Tract 208.10, Shelby County, Tennessee",1779,288
1500000US471570208102,471570208102,"Block Group 2, Census Tract 208.10, Shelby County, Tennessee",1559,299
1500000US471570208201,471570208201,"Block Group 1, Census Tract 208.20, Shelby County, Tennessee",5197,444
1500000US471570208202,471570208202,"Block Group 2, Census Tract 208.20, Shelby County, Tennessee",3453,464
1500000US471570208311,471570208311,"Block Group 1, Census Tract 208.31, Shelby County, Tennessee",1485,385
1500000US471570208312,471570208312,"Block Group 2, Census Tract 208.31, Shelby County, Tennessee",864,271
1500000US471570208313,471570208313,"Block Group 3, Census Tract 208.31, Shelby County, Tennessee",1933,370
1500000US471570208321,471570208321,"Block Group 1, Census Tract 208.32, Shelby County, Tennessee",4319,567
1500000US471570208322,471570208322,"Block Group 2, Census Tract 208.32, Shelby County, Tennessee",2574,640
1500000US471570208323,471570208323,"Block Group 3, Census Tract 208.32, Shelby County, Tennessee",2032,377
1500000US471570209001,471570209001,"Block Group 1, Census Tract 209, Shelby County, Tennessee",9432,419
1500000US471570210101,471570210101,"Block Group 1, Census Tract 210.10, Shelby County, Tennessee",8364,1050
1500000US471570210102,471570210102,"Block Group 2, Census Tract 210.10, Shelby County, Tennessee",8490,1517
1500000US471570210201,471570210201,"Block Group 1, Census Tract 210.20, Shelby County, Tennessee",6229,498
1500000US471570211111,471570211111,"Block Group 1, Census Tract 211.11, Shelby County, Tennessee",2267,425
1500000US471570211112,471570211112,"Block Group 2, Census Tract 211.11, Shelby County, Tennessee",1265,386
1500000US471570211113,471570211113,"Block Group 3, Census Tract 211.11, Shelby County, Tennessee",747,269
1500000US471570211121,471570211121,"Block Group 1, Census Tract 211.12, Shelby County, Tennessee",1411,424
1500000US471570211122,471570211122,"Block Group 2, Census Tract 211.12, Shelby County, Tennessee",487,285
1500000US471570211123,471570211123,"Block Group 3, Census Tract 211.12, Shelby County, Tennessee",2307,627
1500000US471570211124,471570211124,"Block Group 4, Census Tract 211.12, Shelby County, Tennessee",1414,636
1500000US471570211125,471570211125,"Block Group 5, Census Tract 211.12, Shelby County, Tennessee",996,418
1500000US471570211131,471570211131,"Block Group 1, Census Tract 211.13, Shelby County, Tennessee",2514,331
1500000US471570211132,471570211132,"Block Group 2, Census Tract 211.13, Shelby County, Tennessee",1268,330
1500000US471570211211,471570211211,"Block Group 1, Census Tract 211.21, Shelby County, Tennessee",1679,505
1500000US471570211212,471570211212,"Block Group 2, Census Tract 211.21, Shelby County, Tennessee",1665,362
1500000US471570211213,471570211213,"Block Group 3, Census Tract 211.21, Shelby County, Tennessee",1391,305
1500000US471570211221,471570211221,"Block Group 1, Census Tract 211.22, Shelby County, Tennessee",995,296
1500000US471570211222,471570211222,"Block Group 2, Census Tract 211.22, Shelby County, Tennessee",779,373
1500000US471570211223,471570211223,"Block Group 3, Census Tract 211.22, Shelby County, Tennessee",1660,581
1500000US471570211224,471570211224,"Block Group 4, Census Tract 211.22, Shelby County, Tennessee",2215,508
1500000US471570211241,471570211241,"Block Group 1, Census Tract 211.24, Shelby County, Tennessee",5137,943
1500000US471570211242,471570211242,"Block Group 2, Census Tract 211.24, Shelby County, Tennessee",3401,1004
1500000US471570211251,471570211251,"Block Group 1, Census Tract 211.25, Shelby County, Tennessee",2658,709
1500000US471570211252,471570211252,"Block Group 2, Census Tract 211.25, Shelby County, Tennessee",1988,413
1500000US471570211261,471570211261,"Block Group 1, Census Tract 211.26, Shelby County, Tennessee",2869,346
1500000US471570211262,471570211262,"Block Group 2, Census Tract 211.26, Shelby County, Tennessee",1372,330
1500000US471570211351,471570211351,"Block Group 1, Census Tract 211.35, Shelby County, Tennessee",1728,524
1500000US471570211352,471570211352,"Block Group 2, Census Tract 211.35, Shelby County, Tennessee",1132,371
1500000US471570211353,471570211353,"Block Group 3, Census Tract 211.35, Shelby County, Tennessee",3848,946
1500000US471570211361,471570211361,"Block Group 1, Census Tract 211.36, Shelby County, Tennessee",1584,319
1500000US471570211362,471570211362,"Block Group 2, Census Tract 211.36, Shelby County, Tennessee",3439,426
1500000US471570211371,471570211371,"Block Group 1, Census Tract 211.37, Shelby County, Tennessee",1137,308
1500000US471570211372,471570211372,"Block Group 2, Census Tract 211.37, Shelby County, Tennessee",2410,564
1500000US471570211373,471570211373,"Block Group 3, Census Tract 211.37, Shelby County, Tennessee",1348,307
1500000US471570211374,471570211374,"Block Group 4, Census Tract 211.37, Shelby County, Tennessee",2434,409
1500000US471570211381,471570211381,"Block Group 1, Census Tract 211.38, Shelby County, Tennessee",3274,409
1500000US471570211391,471570211391,"Block Group 1, Census Tract 211.39, Shelby County, Tennessee",2914,327
1500000US471570211392,471570211392,"Block Group 2, Census Tract 211.39, Shelby County, Tennessee",1477,308
1500000US471570211401,471570211401,"Block Group 1, Census Tract 211.40, Shelby County, Tennessee",2617,430
1500000US471570211402,471570211402,"Block Group 2, Census Tract 211.40, Shelby County, Tennessee",2256,403
1500000US471570211411,471570211411,"Block Group 1, Census Tract 211.41, Shelby County, Tennessee",1117,429
1500000US471570211412,471570211412,"Block Group 2, Census Tract 211.41, Shelby County, Tennessee",1324,384
1500000US471570211413,471570211413,"Block Group 3, Census Tract 211.41, Shelby County, Tennessee",3104,607
1500000US471570211414,471570211414,"Block Group 4, Census Tract 211.41, Shelby County, Tennessee",1710,476
1500000US471570211421,471570211421,"Block Group 1, Census Tract 211.42, Shelby County, Tennessee",1948,450
1500000US471570211422,471570211422,"Block Group 2, Census Tract 211.42, Shelby County, Tennessee",1992,530
1500000US471570212001,471570212001,"Block Group 1, Census Tract 212, Shelby County, Tennessee",1397,421
1500000US471570212002,471570212002,"Block Group 2, Census Tract 212, Shelby County, Tennessee",2670,545
1500000US471570213111,471570213111,"Block Group 1, Census Tract 213.11, Shelby County, Tennessee",1808,334
1500000US471570213112,471570213112,"Block Group 2, Census Tract 213.11, Shelby County, Tennessee",1419,279
1500000US471570213113,471570213113,"Block Group 3, Census Tract 213.11, Shelby County, Tennessee",1409,317
1500000US471570213121,471570213121,"Block Group 1, Census Tract 213.12, Shelby County, Tennessee",926,199
1500000US471570213122,471570213122,"Block Group 2, Census Tract 213.12, Shelby County, Tennessee",1304,224
1500000US471570213201,471570213201,"Block Group 1, Census Tract 213.20, Shelby County, Tennessee",1968,418
1500000US471570213202,471570213202,"Block Group 2, Census Tract 213.20, Shelby County, Tennessee",2161,416
1500000US471570213203,471570213203,"Block Group 3, Census Tract 213.20, Shelby County, Tennessee",1782,444
1500000US471570213204,471570213204,"Block Group 4, Census Tract 213.20, Shelby County, Tennessee",0,12
1500000US471570213311,471570213311,"Block Group 1, Census Tract 213.31, Shelby County, Tennessee",1322,237
1500000US471570213312,471570213312,"Block Group 2, Census Tract 213.31, Shelby County, Tennessee",1378,283
1500000US471570213313,471570213313,"Block Group 3, Census Tract 213.31, Shelby County, Tennessee",670,170
1500000US471570213331,471570213331,"Block Group 1, Census Tract 213.33, Shelby County, Tennessee",1248,307
1500000US471570213332,471570213332,"Block Group 2, Census Tract 213.33, Shelby County, Tennessee",2359,454
1500000US471570213341,471570213341,"Block Group 1, Census Tract 213.34, Shelby County, Tennessee",2321,509
1500000US471570213342,471570213342,"Block Group 2, Census Tract 213.34, Shelby County, Tennessee",1481,530
1500000US471570213411,471570213411,"Block Group 1, Census Tract 213.41, Shelby County, Tennessee",1102,159
1500000US471570213412,471570213412,"Block Group 2, Census Tract 213.41, Shelby County, Tennessee",2437,323
1500000US471570213413,471570213413,"Block Group 3, Census Tract 213.41, Shelby County, Tennessee",1821,239
1500000US471570213421,471570213421,"Block Group 1, Census Tract 213.42, Shelby County, Tennessee",4393,686
1500000US471570213422,471570213422,"Block Group 2, Census Tract 213.42, Shelby County, Tennessee",1065,291
1500000US471570213423,471570213423,"Block Group 3, Census Tract 213.42, Shelby County, Tennessee",2361,676
1500000US471570213424,471570213424,"Block Group 4, Census Tract 213.42, Shelby County, Tennessee",1587,350
1500000US471570213511,471570213511,"Block Group 1, Census Tract 213.51, Shelby County, Tennessee",1587,327
1500000US471570213512,471570213512,"Block Group 2, Census Tract 213.51, Shelby County, Tennessee",1013,316
1500000US471570213513,471570213513,"Block Group 3, Census Tract 213.51, Shelby County, Tennessee",788,283
1500000US471570213514,471570213514,"Block Group 4, Census Tract 213.51, Shelby County, Tennessee",1027,293
1500000US471570213521,471570213521,"Block Group 1, Census Tract 213.52, Shelby County, Tennessee",878,201
1500000US471570213522,471570213522,"Block Group 2, Census Tract 213.52, Shelby County, Tennessee",1292,297
1500000US471570213523,471570213523,"Block Group 3, Census Tract 213.52, Shelby County, Tennessee",931,226
1500000US471570213524,471570213524,"Block Group 4, Census Tract 213.52, Shelby County, Tennessee",1590,374
1500000US471570213525,471570213525,"Block Group 5, Census Tract 213.52, Shelby County, Tennessee",2145,355
1500000US471570213531,471570213531,"Block Group 1, Census Tract 213.53, Shelby County, Tennessee",1552,429
1500000US471570213532,471570213532,"Block Group 2, Census Tract 213.53, Shelby County, Tennessee",1705,316
1500000US471570213533,471570213533,"Block Group 3, Census Tract 213.53, Shelby County, Tennessee",2400,514
1500000US471570213534,471570213534,"Block Group 4, Census Tract 213.53, Shelby County, Tennessee",2780,492
1500000US471570213535,471570213535,"Block Group 5, Census Tract 213.53, Shelby County, Tennessee",1356,276
1500000US471570214101,471570214101,"Block Group 1, Census Tract 214.10, Shelby County, Tennessee",1400,209
1500000US471570214102,471570214102,"Block Group 2, Census Tract 214.10, Shelby County, Tennessee",1392,180
1500000US471570214201,471570214201,"Block Group 1, Census Tract 214.20, Shelby County, Tennessee",1924,181
1500000US471570214202,471570214202,"Block Group 2, Census Tract 214.20, Shelby County, Tennessee",1303,219
1500000US471570214301,471570214301,"Block Group 1, Census Tract 214.30, Shelby County, Tennessee",961,249
1500000US471570214302,471570214302,"Block Group 2, Census Tract 214.30, Shelby County, Tennessee",1263,279
1500000US471570214303,471570214303,"Block Group 3, Census Tract 214.30, Shelby County, Tennessee",1782,319
1500000US471570215101,471570215101,"Block Group 1, Census Tract 215.10, Shelby County, Tennessee",2562,663
1500000US471570215102,471570215102,"Block Group 2, Census Tract 215.10, Shelby County, Tennessee",5670,710
1500000US471570215201,471570215201,"Block Group 1, Census Tract 215.20, Shelby County, Tennessee",3920,742
1500000US471570215202,471570215202,"Block Group 2, Census Tract 215.20, Shelby County, Tennessee",7647,528
1500000US471570215301,471570215301,"Block Group 1, Census Tract 215.30, Shelby County, Tennessee",2546,270
1500000US471570215302,471570215302,"Block Group 2, Census Tract 215.30, Shelby County, Tennessee",1631,223
1500000US471570215303,471570215303,"Block Group 3, Census Tract 215.30, Shelby County, Tennessee",1019,200
1500000US471570215401,471570215401,"Block Group 1, Census Tract 215.40, Shelby County, Tennessee",4839,487
1500000US471570215402,471570215402,"Block Group 2, Census Tract 215.40, Shelby County, Tennessee",4350,457
1500000US471570215403,471570215403,"Block Group 3, Census Tract 215.40, Shelby County, Tennessee",2767,420
1500000US471570216111,471570216111,"Block Group 1, Census Tract 216.11, Shelby County, Tennessee",1885,433
1500000US471570216112,471570216112,"Block Group 2, Census Tract 216.11, Shelby County, Tennessee",1322,299
1500000US471570216113,471570216113,"Block Group 3, Census Tract 216.11, Shelby County, Tennessee",1671,392
1500000US471570216114,471570216114,"Block Group 4, Census Tract 216.11, Shelby County, Tennessee",1531,320
1500000US471570216121,471570216121,"Block Group 1, Census Tract 216.12, Shelby County, Tennessee",2056,285
1500000US471570216122,471570216122,"Block Group 2, Census Tract 216.12, Shelby County, Tennessee",2786,306
1500000US471570216131,471570216131,"Block Group 1, Census Tract 216.13, Shelby County, Tennessee",1538,221
1500000US471570216132,471570216132,"Block Group 2, Census Tract 216.13, Shelby County, Tennessee",1102,242
1500000US471570216133,471570216133,"Block Group 3, Census Tract 216.13, Shelby County, Tennessee",2006,349
1500000US471570216201,471570216201,"Block Group 1, Census Tract 216.20, Shelby County, Tennessee",1137,439
1500000US471570216202,471570216202,"Block Group 2, Census Tract 216.20, Shelby County, Tennessee",1636,328
1500000US471570217101,471570217101,"Block Group 1, Census Tract 217.10, Shelby County, Tennessee",2030,304
1500000US471570217102,471570217102,"Block Group 2, Census Tract 217.10, Shelby County, Tennessee",585,226
1500000US471570217211,471570217211,"Block Group 1, Census Tract 217.21, Shelby County, Tennessee",2324,498
1500000US471570217212,471570217212,"Block Group 2, Census Tract 217.21, Shelby County, Tennessee",1861,591
1500000US471570217213,471570217213,"Block Group 3, Census Tract 217.21, Shelby County, Tennessee",1220,344
1500000US471570217241,471570217241,"Block Group 1, Census Tract 217.24, Shelby County, Tennessee",1006,230
1500000US471570217242,471570217242,"Block Group 2, Census Tract 217.24, Shelby County, Tennessee",1167,183
1500000US471570217251,471570217251,"Block Group 1, Census Tract 217.25, Shelby County, Tennessee",911,264
1500000US471570217252,471570217252,"Block Group 2, Census Tract 217.25, Shelby County, Tennessee",1624,423
1500000US471570217253,471570217253,"Block Group 3, Census Tract 217.25, Shelby County, Tennessee",2247,505
1500000US471570217261,471570217261,"Block Group 1, Census Tract 217.26, Shelby County, Tennessee",711,155
1500000US471570217262,471570217262,"Block Group 2, Census Tract 217.26, Shelby County, Tennessee",2414,696
1500000US471570217263,471570217263,"Block Group 3, Census Tract 217.26, Shelby County, Tennessee",1827,574
1500000US471570217311,471570217311,"Block Group 1, Census Tract 217.31, Shelby County, Tennessee",1759,343
1500000US471570217312,471570217312,"Block Group 2, Census Tract 217.31, Shelby County, Tennessee",1472,370
1500000US471570217321,471570217321,"Block Group 1, Census Tract 217.32, Shelby County, Tennessee",2137,492
1500000US471570217322,471570217322,"Block Group 2, Census Tract 217.32, Shelby County, Tennessee",2357,542
1500000US471570217323,471570217323,"Block Group 3, Census Tract 217.32, Shelby County, Tennessee",842,365
1500000US471570217324,471570217324,"Block Group 4, Census Tract 217.32, Shelby County, Tennessee",1461,478
1500000US471570217411,471570217411,"Block Group 1, Census Tract 217.41, Shelby County, Tennessee",1965,712
1500000US471570217412,471570217412,"Block Group 2, Census Tract 217.41, Shelby County, Tennessee",2047,620
1500000US471570217413,471570217413,"Block Group 3, Census Tract 217.41, Shelby County, Tennessee",2044,665
1500000US471570217414,471570217414,"Block Group 4, Census Tract 217.41, Shelby County, Tennessee",2164,576
1500000US471570217441,471570217441,"Block Group 1, Census Tract 217.44, Shelby County, Tennessee",1691,453
1500000US471570217442,471570217442,"Block Group 2, Census Tract 217.44, Shelby County, Tennessee",1517,527
1500000US471570217443,471570217443,"Block Group 3, Census Tract 217.44, Shelby County, Tennessee",2178,581
1500000US471570217444,471570217444,"Block Group 4, Census Tract 217.44, Shelby County, Tennessee",961,285
1500000US471570217451,471570217451,"Block Group 1, Census Tract 217.45, Shelby County, Tennessee",2204,553
1500000US471570217452,471570217452,"Block Group 2, Census Tract 217.45, Shelby County, Tennessee",4270,737
1500000US471570217453,471570217453,"Block Group 3, Census Tract 217.45, Shelby County, Tennessee",1651,500
1500000US471570217461,471570217461,"Block Group 1, Census Tract 217.46, Shelby County, Tennessee",1743,337
1500000US471570217462,471570217462,"Block Group 2, Census Tract 217.46, Shelby County, Tennessee",1020,374
1500000US471570217463,471570217463,"Block Group 3, Census Tract 217.46, Shelby County, Tennessee",1406,350
1500000US471570217471,471570217471,"Block Group 1, Census Tract 217.47, Shelby County, Tennessee",2065,412
1500000US471570217472,471570217472,"Block Group 2, Census Tract 217.47, Shelby County, Tennessee",1569,403
1500000US471570217511,471570217511,"Block Group 1, Census Tract 217.51, Shelby County, Tennessee",4996,564
1500000US471570217512,471570217512,"Block Group 2, Census Tract 217.51, Shelby County, Tennessee",2171,477
1500000US471570217521,471570217521,"Block Group 1, Census Tract 217.52, Shelby County, Tennessee",4587,539
1500000US471570217531,471570217531,"Block Group 1, Census Tract 217.53, Shelby County, Tennessee",1475,638
1500000US471570217532,471570217532,"Block Group 2, Census Tract 217.53, Shelby County, Tennessee",1753,361
1500000US471570217541,471570217541,"Block Group 1, Census Tract 217.54, Shelby County, Tennessee",2079,381
1500000US471570217542,471570217542,"Block Group 2, Census Tract 217.54, Shelby County, Tennessee",2416,501
1500000US471570219001,471570219001,"Block Group 1, Census Tract 219, Shelby County, Tennessee",999,283
1500000US471570219002,471570219002,"Block Group 2, Census Tract 219, Shelby County, Tennessee",1864,482
1500000US471570219003,471570219003,"Block Group 3, Census Tract 219, Shelby County, Tennessee",811,339
1500000US471570219004,471570219004,"Block Group 4, Census Tract 219, Shelby County, Tennessee",1621,380
1500000US471570220221,471570220221,"Block Group 1, Census Tract 220.22, Shelby County, Tennessee",1175,462
1500000US471570220222,471570220222,"Block Group 2, Census Tract 220.22, Shelby County, Tennessee",496,298
1500000US471570220223,471570220223,"Block Group 3, Census Tract 220.22, Shelby County, Tennessee",963,641
1500000US471570220224,471570220224,"Block Group 4, Census Tract 220.22, Shelby County, Tennessee",335,271
1500000US471570220225,471570220225,"Block Group 5, Census Tract 220.22, Shelby County, Tennessee",1090,446
1500000US471570220231,471570220231,"Block Group 1, Census Tract 220.23, Shelby County, Tennessee",1410,311
1500000US471570220232,471570220232,"Block Group 2, Census Tract 220.23, Shelby County, Tennessee",435,198
1500000US471570220233,471570220233,"Block Group 3, Census Tract 220.23, Shelby County, Tennessee",320,295
1500000US471570220241,471570220241,"Block Group 1, Census Tract 220.24, Shelby County, Tennessee",1164,375
1500000US471570220242,471570220242,"Block Group 2, Census Tract 220.24, Shelby County, Tennessee",589,352
1500000US471570220243,471570220243,"Block Group 3, Census Tract 220.24, Shelby County, Tennessee",1636,449
1500000US471570221111,471570221111,"Block Group 1, Census Tract 221.11, Shelby County, Tennessee",1958,584
1500000US471570221112,471570221112,"Block Group 2, Census Tract 221.11, Shelby County, Tennessee",1410,457
1500000US471570221113,471570221113,"Block Group 3, Census Tract 221.11, Shelby County, Tennessee",1877,646
1500000US471570221114,471570221114,"Block Group 4, Census Tract 221.11, Shelby County, Tennessee",355,335
1500000US471570221121,471570221121,"Block Group 1, Census Tract 221.12, Shelby County, Tennessee",1468,569
1500000US471570221122,471570221122,"Block Group 2, Census Tract 221.12, Shelby County, Tennessee",2256,657
1500000US471570221123,471570221123,"Block Group 3, Census Tract 221.12, Shelby County, Tennessee",1441,458
1500000US471570221124,471570221124,"Block Group 4, Census Tract 221.12, Shelby County, Tennessee",1198,312
1500000US471570221211,471570221211,"Block Group 1, Census Tract 221.21, Shelby County, Tennessee",1449,368
1500000US471570221212,471570221212,"Block Group 2, Census Tract 221.21, Shelby County, Tennessee",1719,324
1500000US471570221213,471570221213,"Block Group 3, Census Tract 221.21, Shelby County, Tennessee",1606,431
1500000US471570221221,471570221221,"Block Group 1, Census Tract 221.22, Shelby County, Tennessee",1208,431
1500000US471570221222,471570221222,"Block Group 2, Census Tract 221.22, Shelby County, Tennessee",627,253
1500000US471570221223,471570221223,"Block Group 3, Census Tract 221.22, Shelby County, Tennessee",1411,389
