GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1500000US471570016003,471570016003,"Block Group 3, Census Tract 16, Shelby County, Tennessee",156,69,149,59,6,17,0,12,1,2,0,12,0,12,0,12,0,12,0,12
1500000US471570017001,471570017001,"Block Group 1, Census Tract 17, Shelby County, Tennessee",1680,313,853,162,786,335,0,12,5,8,0,12,11,16,25,26,0,12,25,26
1500000US471570017002,471570017002,"Block Group 2, Census Tract 17, Shelby County, Tennessee",1065,247,136,113,919,233,0,12,0,12,0,12,0,12,10,15,0,12,10,15
1500000US471570017003,471570017003,"Block Group 3, Census Tract 17, Shelby County, Tennessee",1018,253,366,171,590,234,0,12,62,90,0,12,0,12,0,12,0,12,0,12
1500000US471570019001,471570019001,"Block Group 1, Census Tract 19, Shelby County, Tennessee",527,237,3,4,524,237,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570019002,471570019002,"Block Group 2, Census Tract 19, Shelby County, Tennessee",850,226,0,12,850,226,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570020001,471570020001,"Block Group 1, Census Tract 20, Shelby County, Tennessee",739,212,11,10,728,209,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570020002,471570020002,"Block Group 2, Census Tract 20, Shelby County, Tennessee",1148,283,138,85,911,269,0,12,0,12,0,12,0,12,99,98,4,6,95,98
1500000US471570021001,471570021001,"Block Group 1, Census Tract 21, Shelby County, Tennessee",1312,220,106,51,1201,226,5,9,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570024001,471570024001,"Block Group 1, Census Tract 24, Shelby County, Tennessee",1417,315,52,41,1323,323,0,12,0,12,0,12,2,4,40,45,24,37,16,25
1500000US471570024002,471570024002,"Block Group 2, Census Tract 24, Shelby County, Tennessee",643,263,111,102,385,189,93,147,0,12,0,12,44,68,10,16,0,12,10,16
1500000US471570024003,471570024003,"Block Group 3, Census Tract 24, Shelby County, Tennessee",232,115,4,6,221,114,0,12,7,11,0,12,0,12,0,12,0,12,0,12
1500000US471570025001,471570025001,"Block Group 1, Census Tract 25, Shelby County, Tennessee",1221,552,334,265,845,327,0,12,0,12,0,12,0,12,42,65,0,12,42,65
1500000US471570025002,471570025002,"Block Group 2, Census Tract 25, Shelby County, Tennessee",2153,395,1111,341,546,259,0,12,290,165,28,42,125,138,53,54,0,12,53,54
1500000US471570026001,471570026001,"Block Group 1, Census Tract 26, Shelby County, Tennessee",1410,201,1192,199,81,87,12,19,75,66,0,12,25,36,25,21,9,13,16,16
1500000US471570026002,471570026002,"Block Group 2, Census Tract 26, Shelby County, Tennessee",1086,153,882,169,122,124,0,12,0,12,0,12,37,47,45,31,0,12,45,31
1500000US471570027001,471570027001,"Block Group 1, Census Tract 27, Shelby County, Tennessee",594,230,471,231,86,57,0,12,4,8,0,12,0,12,33,31,0,12,33,31
1500000US471570027002,471570027002,"Block Group 2, Census Tract 27, Shelby County, Tennessee",1635,359,583,165,1020,365,0,12,29,32,0,12,0,12,3,5,0,12,3,5
1500000US471570028001,471570028001,"Block Group 1, Census Tract 28, Shelby County, Tennessee",1885,475,370,101,1515,458,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570028002,471570028002,"Block Group 2, Census Tract 28, Shelby County, Tennessee",475,213,64,76,403,192,0,12,0,12,0,12,0,12,8,12,8,12,0,12
1500000US471570028003,471570028003,"Block Group 3, Census Tract 28, Shelby County, Tennessee",1334,480,0,12,1334,480,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570029001,471570029001,"Block Group 1, Census Tract 29, Shelby County, Tennessee",829,321,795,318,34,54,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570029002,471570029002,"Block Group 2, Census Tract 29, Shelby County, Tennessee",986,308,872,276,91,104,0,12,0,12,0,12,0,12,23,45,0,12,23,45
1500000US471570029003,471570029003,"Block Group 3, Census Tract 29, Shelby County, Tennessee",1515,403,1322,364,0,12,0,12,41,72,0,12,0,12,152,161,0,12,152,161
1500000US471570029004,471570029004,"Block Group 4, Census Tract 29, Shelby County, Tennessee",820,235,796,226,17,27,0,12,7,13,0,12,0,12,0,12,0,12,0,12
1500000US471570029005,471570029005,"Block Group 5, Census Tract 29, Shelby County, Tennessee",434,146,434,146,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570030001,471570030001,"Block Group 1, Census Tract 30, Shelby County, Tennessee",873,281,23,37,850,285,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570030002,471570030002,"Block Group 2, Census Tract 30, Shelby County, Tennessee",1304,329,472,158,746,248,0,12,0,12,0,12,0,12,86,143,0,12,86,143
1500000US471570030003,471570030003,"Block Group 3, Census Tract 30, Shelby County, Tennessee",1232,299,1128,265,77,137,0,12,0,12,0,12,27,42,0,12,0,12,0,12
1500000US471570031001,471570031001,"Block Group 1, Census Tract 31, Shelby County, Tennessee",896,125,671,132,180,75,0,12,29,32,0,12,0,12,16,26,0,12,16,26
1500000US471570031002,471570031002,"Block Group 2, Census Tract 31, Shelby County, Tennessee",799,211,603,183,148,88,0,12,0,12,0,12,48,76,0,12,0,12,0,12
1500000US471570031003,471570031003,"Block Group 3, Census Tract 31, Shelby County, Tennessee",682,174,673,172,0,12,0,12,0,12,0,12,9,15,0,12,0,12,0,12
1500000US471570031004,471570031004,"Block Group 4, Census Tract 31, Shelby County, Tennessee",1083,204,860,177,135,89,0,12,88,106,0,12,0,12,0,12,0,12,0,12
1500000US471570032001,471570032001,"Block Group 1, Census Tract 32, Shelby County, Tennessee",732,183,581,170,105,68,0,12,6,9,0,12,0,12,40,53,0,12,40,53
1500000US471570032002,471570032002,"Block Group 2, Census Tract 32, Shelby County, Tennessee",1515,296,1135,242,356,171,0,12,0,12,0,12,0,12,24,28,0,12,24,28
1500000US471570032003,471570032003,"Block Group 3, Census Tract 32, Shelby County, Tennessee",893,190,601,157,266,123,0,12,10,16,0,12,0,12,16,17,0,12,16,17
1500000US471570033001,471570033001,"Block Group 1, Census Tract 33, Shelby County, Tennessee",1472,258,1452,263,0,12,0,12,9,15,0,12,11,19,0,12,0,12,0,12
1500000US471570033002,471570033002,"Block Group 2, Census Tract 33, Shelby County, Tennessee",1105,219,1032,245,9,14,0,12,64,71,0,12,0,12,0,12,0,12,0,12
1500000US471570034001,471570034001,"Block Group 1, Census Tract 34, Shelby County, Tennessee",984,213,815,210,155,121,0,12,0,12,0,12,0,12,14,15,0,12,14,15
1500000US471570034002,471570034002,"Block Group 2, Census Tract 34, Shelby County, Tennessee",1197,262,765,223,362,161,39,59,0,12,0,12,10,16,21,31,0,12,21,31
1500000US471570035001,471570035001,"Block Group 1, Census Tract 35, Shelby County, Tennessee",859,242,816,240,11,16,21,32,0,12,0,12,0,12,11,21,0,12,11,21
1500000US471570035002,471570035002,"Block Group 2, Census Tract 35, Shelby County, Tennessee",964,178,801,140,101,74,0,12,15,24,0,12,0,12,47,65,0,12,47,65
1500000US471570035003,471570035003,"Block Group 3, Census Tract 35, Shelby County, Tennessee",1571,243,972,194,555,195,0,12,22,36,0,12,0,12,22,24,0,12,22,24
1500000US471570036001,471570036001,"Block Group 1, Census Tract 36, Shelby County, Tennessee",360,166,288,154,0,12,0,12,63,77,0,12,0,12,9,14,9,14,0,12
1500000US471570036002,471570036002,"Block Group 2, Census Tract 36, Shelby County, Tennessee",1461,319,884,352,462,191,0,12,57,52,0,12,56,89,2,6,0,12,2,6
1500000US471570037001,471570037001,"Block Group 1, Census Tract 37, Shelby County, Tennessee",1357,125,441,111,882,111,0,12,6,10,0,12,0,12,28,30,0,12,28,30
1500000US471570038001,471570038001,"Block Group 1, Census Tract 38, Shelby County, Tennessee",1202,139,368,114,473,68,0,12,323,89,11,17,0,12,27,39,0,12,27,39
1500000US471570039001,471570039001,"Block Group 1, Census Tract 39, Shelby County, Tennessee",1335,164,195,128,1076,167,17,27,31,26,0,12,6,11,10,16,10,16,0,12
1500000US471570042001,471570042001,"Block Group 1, Census Tract 42, Shelby County, Tennessee",1293,197,888,157,248,66,36,56,91,57,0,12,9,13,21,20,0,12,21,20
1500000US471570042002,471570042002,"Block Group 2, Census Tract 42, Shelby County, Tennessee",1138,183,851,161,237,105,0,12,18,26,0,12,0,12,32,30,0,12,32,30
1500000US471570043001,471570043001,"Block Group 1, Census Tract 43, Shelby County, Tennessee",1421,170,954,139,350,132,5,8,90,59,0,12,17,29,5,7,0,12,5,7
1500000US471570045001,471570045001,"Block Group 1, Census Tract 45, Shelby County, Tennessee",565,136,30,27,525,140,4,7,0,12,0,12,6,15,0,12,0,12,0,12
1500000US471570046001,471570046001,"Block Group 1, Census Tract 46, Shelby County, Tennessee",1341,179,185,101,1119,193,0,12,0,12,0,12,0,12,37,26,0,12,37,26
1500000US471570050001,471570050001,"Block Group 1, Census Tract 50, Shelby County, Tennessee",671,186,11,18,642,183,0,12,0,12,0,12,0,12,18,31,0,12,18,31
1500000US471570050002,471570050002,"Block Group 2, Census Tract 50, Shelby County, Tennessee",432,159,0,12,432,159,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570053001,471570053001,"Block Group 1, Census Tract 53, Shelby County, Tennessee",878,252,12,18,866,252,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570053002,471570053002,"Block Group 2, Census Tract 53, Shelby County, Tennessee",1449,402,0,12,1449,402,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570053003,471570053003,"Block Group 3, Census Tract 53, Shelby County, Tennessee",1255,257,21,26,1234,257,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570055001,471570055001,"Block Group 1, Census Tract 55, Shelby County, Tennessee",659,220,35,44,616,221,8,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570055002,471570055002,"Block Group 2, Census Tract 55, Shelby County, Tennessee",546,241,0,12,537,243,0,12,0,12,0,12,9,14,0,12,0,12,0,12
1500000US471570055003,471570055003,"Block Group 3, Census Tract 55, Shelby County, Tennessee",963,379,18,28,936,380,0,12,0,12,0,12,0,12,9,15,0,12,9,15
1500000US471570056001,471570056001,"Block Group 1, Census Tract 56, Shelby County, Tennessee",1169,358,0,12,1169,358,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570056002,471570056002,"Block Group 2, Census Tract 56, Shelby County, Tennessee",1485,354,0,12,1437,339,0,12,0,12,0,12,0,12,48,74,0,12,48,74
1500000US471570056003,471570056003,"Block Group 3, Census Tract 56, Shelby County, Tennessee",1092,257,0,12,1092,257,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570057001,471570057001,"Block Group 1, Census Tract 57, Shelby County, Tennessee",915,260,16,35,883,266,0,12,13,17,0,12,0,12,3,6,0,12,3,6
1500000US471570057002,471570057002,"Block Group 2, Census Tract 57, Shelby County, Tennessee",1183,333,13,20,1170,336,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570058001,471570058001,"Block Group 1, Census Tract 58, Shelby County, Tennessee",139,105,0,12,139,105,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570058002,471570058002,"Block Group 2, Census Tract 58, Shelby County, Tennessee",997,292,0,12,997,292,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570059001,471570059001,"Block Group 1, Census Tract 59, Shelby County, Tennessee",822,299,7,11,796,300,0,12,0,12,0,12,19,30,0,12,0,12,0,12
1500000US471570059002,471570059002,"Block Group 2, Census Tract 59, Shelby County, Tennessee",943,534,0,12,871,533,0,12,12,19,0,12,14,24,46,42,18,27,28,32
1500000US471570059003,471570059003,"Block Group 3, Census Tract 59, Shelby County, Tennessee",724,274,12,26,712,275,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570060001,471570060001,"Block Group 1, Census Tract 60, Shelby County, Tennessee",1182,254,19,22,1132,252,0,12,8,13,0,12,9,15,14,18,0,12,14,18
1500000US471570060002,471570060002,"Block Group 2, Census Tract 60, Shelby County, Tennessee",1000,320,0,12,986,318,0,12,0,12,0,12,0,12,14,21,7,10,7,10
1500000US471570062001,471570062001,"Block Group 1, Census Tract 62, Shelby County, Tennessee",931,296,82,74,849,299,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570062002,471570062002,"Block Group 2, Census Tract 62, Shelby County, Tennessee",372,164,28,45,344,154,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570062003,471570062003,"Block Group 3, Census Tract 62, Shelby County, Tennessee",970,259,0,12,960,258,0,12,0,12,0,12,0,12,10,15,0,12,10,15
1500000US471570063001,471570063001,"Block Group 1, Census Tract 63, Shelby County, Tennessee",1150,173,1148,173,2,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570063002,471570063002,"Block Group 2, Census Tract 63, Shelby County, Tennessee",364,211,0,12,354,215,0,12,0,12,0,12,0,12,10,22,0,12,10,22
1500000US471570063003,471570063003,"Block Group 3, Census Tract 63, Shelby County, Tennessee",795,200,672,194,112,83,0,12,0,12,0,12,0,12,11,17,0,12,11,17
1500000US471570064001,471570064001,"Block Group 1, Census Tract 64, Shelby County, Tennessee",1679,302,96,94,1471,283,0,12,16,28,0,12,0,12,96,89,35,56,61,71
1500000US471570065001,471570065001,"Block Group 1, Census Tract 65, Shelby County, Tennessee",1079,453,80,126,999,431,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570065002,471570065002,"Block Group 2, Census Tract 65, Shelby County, Tennessee",1848,409,7,12,1835,408,6,10,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570066001,471570066001,"Block Group 1, Census Tract 66, Shelby County, Tennessee",1018,261,250,112,715,228,0,12,31,30,0,12,0,12,22,24,0,12,22,24
1500000US471570066002,471570066002,"Block Group 2, Census Tract 66, Shelby County, Tennessee",1140,208,934,172,149,116,48,71,5,9,0,12,0,12,4,8,0,12,4,8
1500000US471570067001,471570067001,"Block Group 1, Census Tract 67, Shelby County, Tennessee",580,201,30,37,550,202,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570067002,471570067002,"Block Group 2, Census Tract 67, Shelby County, Tennessee",825,414,1,3,824,414,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570067003,471570067003,"Block Group 3, Census Tract 67, Shelby County, Tennessee",1175,422,7,11,1168,423,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570067004,471570067004,"Block Group 4, Census Tract 67, Shelby County, Tennessee",602,259,10,16,592,261,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570068001,471570068001,"Block Group 1, Census Tract 68, Shelby County, Tennessee",491,183,0,12,429,140,0,12,0,12,0,12,0,12,62,108,0,12,62,108
1500000US471570068002,471570068002,"Block Group 2, Census Tract 68, Shelby County, Tennessee",1272,474,48,73,1224,445,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570068003,471570068003,"Block Group 3, Census Tract 68, Shelby County, Tennessee",869,229,10,23,854,223,0,12,0,12,0,12,0,12,5,8,0,12,5,8
1500000US471570069001,471570069001,"Block Group 1, Census Tract 69, Shelby County, Tennessee",1157,261,12,20,1145,264,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570069002,471570069002,"Block Group 2, Census Tract 69, Shelby County, Tennessee",854,313,20,31,828,315,0,12,0,12,0,12,0,12,6,8,0,12,6,8
1500000US471570069003,471570069003,"Block Group 3, Census Tract 69, Shelby County, Tennessee",1089,365,89,142,972,323,0,12,0,12,0,12,0,12,28,44,0,12,28,44
1500000US471570070001,471570070001,"Block Group 1, Census Tract 70, Shelby County, Tennessee",1329,237,313,116,821,262,16,24,22,34,0,12,6,10,151,157,20,31,131,154
1500000US471570070002,471570070002,"Block Group 2, Census Tract 70, Shelby County, Tennessee",1350,300,627,305,723,234,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570070003,471570070003,"Block Group 3, Census Tract 70, Shelby County, Tennessee",839,228,0,12,802,221,0,12,0,12,0,12,0,12,37,60,0,12,37,60
1500000US471570071001,471570071001,"Block Group 1, Census Tract 71, Shelby County, Tennessee",1318,220,1261,233,0,12,0,12,14,18,0,12,0,12,43,45,0,12,43,45
1500000US471570071002,471570071002,"Block Group 2, Census Tract 71, Shelby County, Tennessee",1003,241,486,151,496,240,0,12,0,12,0,12,0,12,21,33,0,12,21,33
1500000US471570072001,471570072001,"Block Group 1, Census Tract 72, Shelby County, Tennessee",1299,239,1142,243,109,71,0,12,13,21,0,12,0,12,35,41,0,12,35,41
1500000US471570072002,471570072002,"Block Group 2, Census Tract 72, Shelby County, Tennessee",1227,210,1089,204,17,29,0,12,70,96,0,12,0,12,51,47,7,12,44,46
1500000US471570073001,471570073001,"Block Group 1, Census Tract 73, Shelby County, Tennessee",1603,383,894,199,550,222,0,12,135,112,0,12,21,30,3,7,0,12,3,7
1500000US471570073002,471570073002,"Block Group 2, Census Tract 73, Shelby County, Tennessee",1298,393,560,230,719,299,7,14,8,14,0,12,0,12,4,8,0,12,4,8
1500000US471570073003,471570073003,"Block Group 3, Census Tract 73, Shelby County, Tennessee",2035,646,1360,446,478,184,0,12,152,104,0,12,7,14,38,63,0,12,38,63
1500000US471570074001,471570074001,"Block Group 1, Census Tract 74, Shelby County, Tennessee",1448,251,912,182,159,88,0,12,314,216,0,12,0,12,63,75,0,12,63,75
1500000US471570074002,471570074002,"Block Group 2, Census Tract 74, Shelby County, Tennessee",1544,298,1079,227,312,162,0,12,96,98,0,12,32,43,25,23,0,12,25,23
1500000US471570075001,471570075001,"Block Group 1, Census Tract 75, Shelby County, Tennessee",321,119,3,6,318,120,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570075002,471570075002,"Block Group 2, Census Tract 75, Shelby County, Tennessee",882,213,22,34,860,222,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570078101,471570078101,"Block Group 1, Census Tract 78.10, Shelby County, Tennessee",426,180,0,12,426,180,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570078102,471570078102,"Block Group 2, Census Tract 78.10, Shelby County, Tennessee",1008,301,98,155,910,272,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570078103,471570078103,"Block Group 3, Census Tract 78.10, Shelby County, Tennessee",1212,328,21,34,1118,326,0,12,0,12,0,12,19,30,54,91,54,91,0,12
1500000US471570078211,471570078211,"Block Group 1, Census Tract 78.21, Shelby County, Tennessee",649,381,9,15,640,383,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570078212,471570078212,"Block Group 2, Census Tract 78.21, Shelby County, Tennessee",643,398,0,12,643,398,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570078213,471570078213,"Block Group 3, Census Tract 78.21, Shelby County, Tennessee",1171,459,0,12,1171,459,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570078214,471570078214,"Block Group 4, Census Tract 78.21, Shelby County, Tennessee",1757,666,0,12,1757,666,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570078215,471570078215,"Block Group 5, Census Tract 78.21, Shelby County, Tennessee",1766,602,40,58,1707,617,0,12,0,12,0,12,0,12,19,31,0,12,19,31
1500000US471570078221,471570078221,"Block Group 1, Census Tract 78.22, Shelby County, Tennessee",1756,286,63,52,1383,197,0,12,0,12,0,12,298,276,12,19,0,12,12,19
1500000US471570079001,471570079001,"Block Group 1, Census Tract 79, Shelby County, Tennessee",1179,525,37,53,1105,525,0,12,0,12,0,12,0,12,37,49,0,12,37,49
1500000US471570079002,471570079002,"Block Group 2, Census Tract 79, Shelby County, Tennessee",1219,488,9,15,1210,487,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570079003,471570079003,"Block Group 3, Census Tract 79, Shelby County, Tennessee",864,346,0,12,857,347,7,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570079004,471570079004,"Block Group 4, Census Tract 79, Shelby County, Tennessee",1408,528,0,12,1408,528,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570079005,471570079005,"Block Group 5, Census Tract 79, Shelby County, Tennessee",1347,512,63,106,1284,516,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570080001,471570080001,"Block Group 1, Census Tract 80, Shelby County, Tennessee",1847,723,761,332,1016,612,0,12,0,12,0,12,0,12,70,85,20,33,50,79
1500000US471570080002,471570080002,"Block Group 2, Census Tract 80, Shelby County, Tennessee",1494,446,269,176,1196,464,0,12,29,44,0,12,0,12,0,12,0,12,0,12
1500000US471570080003,471570080003,"Block Group 3, Census Tract 80, Shelby County, Tennessee",1477,475,107,88,1272,465,0,12,11,18,0,12,22,37,65,72,0,12,65,72
1500000US471570080004,471570080004,"Block Group 4, Census Tract 80, Shelby County, Tennessee",654,514,137,85,517,515,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570081101,471570081101,"Block Group 1, Census Tract 81.10, Shelby County, Tennessee",1245,368,63,65,1172,366,0,12,0,12,0,12,0,12,10,11,0,12,10,11
1500000US471570081102,471570081102,"Block Group 2, Census Tract 81.10, Shelby County, Tennessee",897,258,117,143,780,242,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570081103,471570081103,"Block Group 3, Census Tract 81.10, Shelby County, Tennessee",841,313,131,122,288,194,103,166,0,12,0,12,220,191,99,132,0,12,99,132
1500000US471570081201,471570081201,"Block Group 1, Census Tract 81.20, Shelby County, Tennessee",698,201,0,12,688,203,0,12,0,12,0,12,0,12,10,15,0,12,10,15
1500000US471570081202,471570081202,"Block Group 2, Census Tract 81.20, Shelby County, Tennessee",1989,455,66,72,1923,429,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570081203,471570081203,"Block Group 3, Census Tract 81.20, Shelby County, Tennessee",1491,424,120,116,1371,415,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570081204,471570081204,"Block Group 4, Census Tract 81.20, Shelby County, Tennessee",413,227,43,64,352,215,0,12,0,12,0,12,0,12,18,27,0,12,18,27
1500000US471570082001,471570082001,"Block Group 1, Census Tract 82, Shelby County, Tennessee",1217,500,77,66,498,250,130,171,0,12,0,12,486,440,26,42,0,12,26,42
1500000US471570082002,471570082002,"Block Group 2, Census Tract 82, Shelby County, Tennessee",1026,348,53,54,942,346,0,12,0,12,0,12,0,12,31,53,0,12,31,53
1500000US471570082003,471570082003,"Block Group 3, Census Tract 82, Shelby County, Tennessee",1363,520,107,90,1026,468,8,15,0,12,0,12,190,280,32,54,20,34,12,20
1500000US471570082004,471570082004,"Block Group 4, Census Tract 82, Shelby County, Tennessee",783,407,133,146,223,176,209,275,0,12,0,12,218,262,0,12,0,12,0,12
1500000US471570082005,471570082005,"Block Group 5, Census Tract 82, Shelby County, Tennessee",1150,390,140,142,881,370,0,12,0,12,0,12,129,214,0,12,0,12,0,12
1500000US471570085001,471570085001,"Block Group 1, Census Tract 85, Shelby County, Tennessee",2321,285,2283,283,38,45,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570085002,471570085002,"Block Group 2, Census Tract 85, Shelby County, Tennessee",2365,305,2190,310,36,38,0,12,134,108,0,12,5,9,0,12,0,12,0,12
1500000US471570086001,471570086001,"Block Group 1, Census Tract 86, Shelby County, Tennessee",1761,478,1297,325,179,145,0,12,0,12,0,12,157,156,128,198,0,12,128,198
1500000US471570086002,471570086002,"Block Group 2, Census Tract 86, Shelby County, Tennessee",2330,416,2306,414,0,12,0,12,13,21,0,12,0,12,11,18,0,12,11,18
1500000US471570086003,471570086003,"Block Group 3, Census Tract 86, Shelby County, Tennessee",1657,305,1119,270,467,211,0,12,14,24,0,12,0,12,57,82,0,12,57,82
1500000US471570087001,471570087001,"Block Group 1, Census Tract 87, Shelby County, Tennessee",763,239,467,160,94,54,0,12,10,19,72,96,52,90,68,67,17,24,51,64
1500000US471570087002,471570087002,"Block Group 2, Census Tract 87, Shelby County, Tennessee",951,271,692,300,92,112,0,12,97,114,0,12,0,12,70,125,0,12,70,125
1500000US471570087003,471570087003,"Block Group 3, Census Tract 87, Shelby County, Tennessee",1141,276,1044,273,61,52,0,12,0,12,0,12,15,26,21,26,0,12,21,26
1500000US471570087004,471570087004,"Block Group 4, Census Tract 87, Shelby County, Tennessee",1096,455,636,189,67,88,0,12,0,12,0,12,393,410,0,12,0,12,0,12
1500000US471570088001,471570088001,"Block Group 1, Census Tract 88, Shelby County, Tennessee",1780,574,1689,579,25,39,0,12,66,99,0,12,0,12,0,12,0,12,0,12
1500000US471570088002,471570088002,"Block Group 2, Census Tract 88, Shelby County, Tennessee",2778,811,1782,567,352,363,0,12,0,12,0,12,586,549,58,75,0,12,58,75
1500000US471570088003,471570088003,"Block Group 3, Census Tract 88, Shelby County, Tennessee",1450,678,705,561,374,252,0,12,0,12,0,12,371,314,0,12,0,12,0,12
1500000US471570088004,471570088004,"Block Group 4, Census Tract 88, Shelby County, Tennessee",923,399,570,291,169,171,0,12,106,179,0,12,78,193,0,12,0,12,0,12
1500000US471570089001,471570089001,"Block Group 1, Census Tract 89, Shelby County, Tennessee",1209,337,615,342,161,160,0,12,144,196,0,12,289,271,0,12,0,12,0,12
1500000US471570089002,471570089002,"Block Group 2, Census Tract 89, Shelby County, Tennessee",1646,555,716,378,591,321,0,12,0,12,0,12,326,251,13,23,0,12,13,23
1500000US471570089003,471570089003,"Block Group 3, Census Tract 89, Shelby County, Tennessee",1117,385,542,394,471,211,0,12,68,80,0,12,36,59,0,12,0,12,0,12
1500000US471570091001,471570091001,"Block Group 1, Census Tract 91, Shelby County, Tennessee",1192,322,1085,302,9,14,0,12,0,12,0,12,98,118,0,12,0,12,0,12
1500000US471570091002,471570091002,"Block Group 2, Census Tract 91, Shelby County, Tennessee",1434,316,1130,283,23,36,0,12,70,109,0,12,211,132,0,12,0,12,0,12
1500000US471570092001,471570092001,"Block Group 1, Census Tract 92, Shelby County, Tennessee",1362,236,1362,236,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US471570092002,471570092002,"Block Group 2, Census Tract 92, Shelby County, Tennessee",955,244,826,214,80,131,0,12,0,12,0,12,0,12,49,82,49,82,0,12
1500000US471570092003,471570092003,"Block Group 3, Census Tract 92, Shelby County, Tennessee",1970,308,1597,286,4,9,0,12,331,117,0,12,0,12,38,61,0,12,38,61
1500000US471570092004,471570092004,"Block Group 4, Census Tract 92, Shelby County, Tennessee",1403,329,1287,342,18,30,0,12,98,98,0,12,0,12,0,12,0,12,0,12
